Date,Open,High,Low,Close,Volume
5/17/2006,185.4847,190.1042,185.2896,187.4316,10664908
5/18/2006,189.5737,191.0902,185.5348,185.6749,5835892
5/19/2006,186.821,187.4316,180.4599,185.1895,11399560
5/22/2006,184.1034,186.6959,182.8021,185.6549,8605568
5/23/2006,187.2865,192.1262,186.9612,187.9722,8985421
5/24/2006,188.858,191.906,185.9852,190.8099,9556510
5/25/2006,189.7238,191.6858,186.3356,191.6808,8198046
5/26/2006,192.4615,193.1272,190.1993,190.86,3667717
5/30/2006,189.3235,190.6848,185.9052,186.1504,4315930
5/31/2006,187.0824,189.3085,183.5679,186.0903,7982732
6/1/2006,186.9512,191.6808,185.9802,191.4956,6280223
6/2/2006,193.6076,193.7277,188.9081,189.904,6386442
6/5/2006,188.2724,190.91,187.2565,187.4016,5559992
6/6/2006,188.4751,195.1891,188.3325,195.1841,10263036
6/7/2006,196.8107,197.6215,193.4375,193.4425,8912579
6/8/2006,194.0631,197.3262,189.4786,196.8407,10360552
