Date,Open,High,Low,Close,Volume
12/30/1993,47,47,46.75,46.8438,219900
12/31/1993,46.9375,47,46.5625,46.5938,317900
1/3/1994,46.5938,46.6563,46.4063,46.4688,960900
1/4/1994,46.5313,46.6563,46.4688,46.6563,164300
1/5/1994,46.7188,46.7813,46.5313,46.75,710900
1/6/1994,46.8125,46.8438,46.6875,46.75,201000
1/7/1994,46.8438,47.0625,46.7188,47.0313,775500
1/10/1994,47.0938,47.5938,46.9688,47.5938,593700
1/11/1994,47.5625,47.5625,47.3438,47.5,295200
1/12/1994,47.5313,47.5313,47.1875,47.3438,158400
1/13/1994,47.2188,47.3125,47.1563,47.2188,244300
1/14/1994,47.375,47.5,47.375,47.4063,137200
1/17/1994,47.4063,47.4688,47.3125,47.4063,17700
1/18/1994,47.4688,47.5313,47.375,47.4688,166400
1/19/1994,47.4063,47.4688,47.25,47.3438,200800
1/20/1994,47.4063,47.5,47.375,47.4688,281100
1/21/1994,47.5313,47.5313,47.3438,47.375,85600
1/24/1994,47.3438,47.5625,47.1875,47.1875,373800
1/25/1994,47.2188,47.25,47.0938,47.1875,310400
1/26/1994,47.1875,47.3438,47.125,47.3125,145100
1/27/1994,47.4063,47.8125,47.3438,47.75,344500
1/28/1994,47.9375,48.0313,47.875,47.875,356500
1/31/1994,48.0625,48.3125,48,48.2188,313800
2/1/1994,48.1563,48.1563,47.9063,47.9688,303600
2/2/1994,48.125,48.2813,48.0938,48.2813,307600
2/3/1994,48.1875,48.1875,47.9063,48.0625,466100
2/4/1994,48.0625,48.125,46.9688,46.9688,1403200
2/7/1994,46.8438,47.3125,46.8438,47.1875,516400
2/8/1994,47.2813,47.2813,47.0313,47.2188,188200
2/9/1994,47.25,47.4375,47.1875,47.4063,144600
2/10/1994,47.375,47.4063,47,47,883900
2/11/1994,47.0313,47.2813,46.8125,47.1563,519400
2/14/1994,47.0625,47.375,47,47.2188,2742100
2/15/1994,47.3125,47.5,47.25,47.4688,374700
2/16/1994,47.5313,47.5313,47.3438,47.4375,287600
2/17/1994,47.6563,47.6875,47.0313,47.1563,342400
2/18/1994,47.1875,47.2188,46.75,46.875,313300
2/22/1994,47,47.3438,47,47.3438,154500
2/23/1994,47.4063,47.4375,47.0625,47.2188,391700
2/24/1994,47.0625,47.0625,46.5625,46.5938,770800
2/25/1994,46.6563,46.8125,46.5625,46.8125,531300
2/28/1994,46.9375,47.0625,46.8125,46.8125,333000
3/1/1994,46.8125,46.9063,46.375,46.625,423600
3/2/1994,46.0625,46.6875,45.9375,46.6875,581500
3/3/1994,46.625,46.625,46.4375,46.5625,223200
3/4/1994,46.5625,46.8125,46.4063,46.6875,595800
3/7/1994,46.875,47,46.875,46.9375,539800
3/8/1994,46.9688,46.9688,46.6875,46.75,880300
3/9/1994,46.8125,47,46.5938,46.9688,2500100
3/10/1994,46.9688,46.9688,46.4688,46.5938,207400
3/11/1994,46.6875,46.9063,46.4375,46.8438,576600
3/14/1994,47.0313,47.0313,46.8438,46.9063,345900
3/15/1994,47.0313,47.125,46.8438,46.875,748600
3/16/1994,46.9688,47.25,46.8125,47.25,455500
3/17/1994,47.0938,47.3125,47.0938,47.25,133000
3/18/1994,46.75,47.0313,46.7188,46.9688,365500
3/21/1994,46.8125,46.9375,46.7188,46.8438,324800
3/22/1994,46.8438,47.0625,46.75,46.9688,435700
3/23/1994,46.9375,47.0625,46.9063,46.9375,698500
3/24/1994,46.75,46.8438,46.1563,46.375,1200500
3/25/1994,46.4063,46.5313,45.9375,45.9375,100900
3/28/1994,46,46.0625,45.5938,46,1117200
3/29/1994,46,46.0313,45.0938,45.0938,338400
3/30/1994,45.125,45.25,44.4688,44.4688,1123900
3/31/1994,44.4688,44.6875,43.5313,44.5938,788800
4/4/1994,43.3438,44.0313,43.3438,43.9063,2627300
4/5/1994,44.3438,44.8125,44.3438,44.8125,1179000
4/6/1994,44.875,44.9063,44.5,44.8125,516500
4/7/1994,44.7813,45.125,44.5313,45.0313,666100
4/8/1994,44.9375,44.9375,44.4688,44.6875,242400
4/11/1994,44.8125,45.0625,44.7031,44.875,203300
4/12/1994,44.9219,45,44.7188,44.8125,1409200
4/13/1994,44.7969,44.9063,44.25,44.5781,364100
4/14/1994,44.5,44.8281,44.4063,44.5938,419900
4/15/1994,44.5781,44.7813,44.5156,44.5938,387300
4/18/1994,44.6406,44.7656,44.1563,44.2969,369100
4/19/1994,44.25,44.5313,43.9844,44.3594,472200
4/20/1994,44.4063,44.5156,44.0781,44.3125,508000
4/21/1994,44.5,44.9688,44.3438,44.9063,200300
4/22/1994,45.0156,45.0469,44.7344,44.8594,301800
4/25/1994,44.8438,45.3594,44.8438,45.3281,394600
4/26/1994,45.2656,45.3438,45.1875,45.2813,399000
4/28/1994,45.1875,45.25,44.8125,44.9531,287000
4/29/1994,44.875,45.1563,44.8125,45.0938,481900
5/2/1994,45.0938,45.7188,44.9375,45.375,275000
5/3/1994,45.3906,45.4063,45.0625,45.3281,183400
5/4/1994,45.4219,45.4219,45.0781,45.25,401900
5/5/1994,45.2969,45.375,45.1875,45.1875,659800
5/6/1994,44.9688,44.9688,44.5938,44.75,216300
5/9/1994,44.625,44.75,44.2813,44.3594,499300
5/10/1994,44.5781,44.8438,44.5469,44.7031,583400
5/11/1994,44.6563,44.7188,44.1719,44.2969,210600
5/12/1994,44.5781,44.625,44.4063,44.5156,305200
5/13/1994,44.6406,44.6406,44.2969,44.5156,321300
5/16/1994,44.6094,44.75,44.5156,44.5313,450400
5/17/1994,44.5625,45.1875,44.5,45.1875,470200
5/18/1994,45.2188,45.6875,45.0156,45.5156,824800
5/19/1994,45.4219,45.8594,45.4219,45.7344,531000
5/20/1994,45.6563,45.6875,45.5,45.5625,370400
5/23/1994,45.5156,45.5313,45.3438,45.4844,262700
5/24/1994,45.6094,45.8438,45.6094,45.6719,549600
5/25/1994,45.5,45.8281,45.3438,45.7969,738200
5/26/1994,45.7813,45.9375,45.7344,45.8281,369600
5/27/1994,45.75,45.875,45.6719,45.875,162000
5/31/1994,45.7344,45.9063,45.6563,45.8125,160000
6/1/1994,45.7031,46.0156,45.5625,46.0156,200500
6/2/1994,46.0469,46.0469,45.8906,45.9688,55100
6/3/1994,46,46.3906,45.8594,46.2344,550400
6/6/1994,46.3281,46.4688,46.1875,46.2188,99300
6/7/1994,46.1406,46.2188,46.0313,46.1563,120600
6/8/1994,46.2656,46.2656,45.7813,45.7813,131900
6/9/1994,45.9844,46.0313,45.8906,46.0313,80500
6/10/1994,46.0781,46.2031,46.0781,46.1094,83100
6/13/1994,46.0469,46.1875,46.0313,46.1719,109700
6/14/1994,46.3125,46.5469,46.3125,46.5313,161000
6/15/1994,46.5469,46.5625,46.3125,46.3438,142800
6/16/1994,46.3438,46.4688,46.2969,46.4375,44000
6/17/1994,46.1563,46.2031,45.8125,45.875,403800
6/20/1994,45.5469,45.625,45.4375,45.4844,137400
6/21/1994,45.4531,45.4531,44.9063,45.0938,139200
6/22/1994,45.2188,45.4219,45.1719,45.2656,279900
6/23/1994,45.3438,45.4063,44.9375,45,922500
6/24/1994,44.7813,44.7813,44,44.0625,353800
6/27/1994,44.2344,44.8281,44.0156,44.8281,371200
6/28/1994,44.8438,44.8438,44.25,44.6094,5382300
6/29/1994,44.6719,45.0156,44.625,44.75,311800
6/30/1994,44.8281,44.8438,44.3125,44.4688,271900
7/1/1994,44.6875,44.6875,44.375,44.5625,406900
7/5/1994,44.6563,44.8594,44.5156,44.7969,112000
7/6/1994,44.625,44.8125,44.4688,44.7344,174800
7/7/1994,44.7344,44.9219,44.6875,44.9219,66700
7/8/1994,44.6406,44.9844,44.625,44.9063,148400
7/11/1994,44.9375,45.0156,44.5313,44.75,124000
7/12/1994,44.7656,44.8281,44.5156,44.8125,257300
7/13/1994,44.8281,45.0313,44.8281,44.8906,532700
7/14/1994,45.1094,45.4688,45.0781,45.375,494200
7/15/1994,45.3438,45.4844,45.3281,45.3906,49100
7/18/1994,45.3906,45.5781,45.3906,45.4688,72300
7/19/1994,45.5469,45.5625,45.375,45.375,609500
7/20/1994,45.4063,45.4063,45.0625,45.1719,185300
7/21/1994,45.1719,45.2969,45.0781,45.2656,86300
7/22/1994,45.375,45.4063,45.25,45.3438,151600
7/25/1994,45.3594,45.4531,45.3125,45.4063,120900
7/26/1994,45.3906,45.4219,45.3125,45.3594,489600
7/27/1994,45.3594,45.3594,45.1719,45.3594,83200
7/28/1994,45.3594,45.5781,45.3594,45.4531,828200
7/29/1994,45.7656,46.0469,45.75,45.9063,459100
8/1/1994,45.9375,46.1563,45.8906,46.125,486300
8/2/1994,46.2813,46.375,46.0313,46.1875,505500
8/3/1994,46.1719,46.2344,46.0938,46.2031,144100
8/4/1994,46.1719,46.2188,45.9219,45.9375,231700
8/5/1994,45.7031,45.8438,45.6563,45.7813,138400
8/8/1994,45.8281,45.9375,45.7813,45.8906,328600
8/9/1994,45.7188,45.9688,45.7188,45.9688,105900
8/10/1994,46,46.1875,45.9375,46.1406,840300
8/11/1994,46.0313,46.2344,45.7344,45.9688,876200
